title_en,title,title_curto,averageStar,quantity,tradeAmount,wishedCount,tradeAmount_num,category,pet_type
6 rolls 90pcs dog poop bag pet supply litter bag printing cat dog poop biodegradable bag outdoor home clean refill garbage bag,6 rolls 90pcs dog poop bag pet supply litter bag printing cat dog poop biodegradable bag outdoor home clean refill garbage bag,6 rolls 90pcs dog,4.5,487,13 sold,9,13.0,Higiene,Cachorro
6 size pet dog cat bowls stainless steel feeding feeder water bowl for pet dog cats puppy outdoor food dish xs/s/m/l/xl/xxl,6 size pet dog cat bowls stainless steel feeding feeder water bowl for pet dog cats puppy outdoor food dish xs/s/m/l/xl/xxl,6 size pet dog,4.7,257,600+ sold,553,600.0,Alimentação,Cachorro
6 sticks natural cat mint sticks cat catnip chews toys pet molar sticks kittens cleaning teeth bite-resistant toys pet products,6 sticks natural cat mint sticks cat catnip chews toys pet molar sticks kittens cleaning teeth bite-resistant toys pet products,6 sticks natural cat,4.7,30,349 sold,114,349.0,Brinquedos,Gato
600pcs dog poop bags pet poop bags disposable dog waste bags bulk poop bags leak-proof dog waste bags for pet supplies,600pcs dog poop bags pet poop bags disposable dog waste bags bulk poop bags leak-proof dog waste bags for pet supplies,600pcs dog poop bags,5.0,1730,19 sold,1,19.0,Outros,Cachorro
6pcs 8pcs activated carbon filters for catit automatic 15cm pet drinking fountain filter dog water drinking fountain pet filter,6pcs 8pcs activated carbon filters for catit automatic 15cm pet drinking fountain filter dog water drinking fountain pet filter,6pcs 8pcs activated carbon,4.9,19,53 sold,133,53.0,Conforto,Cachorro
6pcs dog toys squeaker latex bouncy ball squeaky rubber dog toy for my dog small dogs interactive pet supplies dog accessories,6pcs dog toys squeaker latex bouncy ball squeaky rubber dog toy for my dog small dogs interactive pet supplies dog accessories,6pcs dog toys squeaker,4.8,20,262 sold,196,262.0,Brinquedos,Cachorro
6pcs natural matatabi cat stick mint caught bite excited rods silvervine for cat teeth cleaning treating pet supply cat toys,6pcs natural matatabi cat stick mint caught bite excited rods silvervine for cat teeth cleaning treating pet supply cat toys,6pcs natural matatabi cat,0.0,3995,8 sold,7,8.0,Brinquedos,Gato
6pcs/set dog bowtie puppy bow grooming bowtie plaid love heart pet necklace puppy bowtie dog accessories for small dogs supplies,6pcs/set dog bowtie puppy bow grooming bowtie plaid love heart pet necklace puppy bowtie dog accessories for small dogs supplies,6pcs/set dog bowtie puppy,5.0,243,20 sold,82,20.0,Higiene,Cachorro
7 colors silicone flying saucer funny dog cat toy dog game flying discs resistant chew puppy training interactive pet supplies,7 colors silicone flying saucer funny dog cat toy dog game flying discs resistant chew puppy training interactive pet supplies,7 colors silicone flying,4.5,492,153 sold,32,153.0,Brinquedos,Cachorro
"7.5 x 7.5 x 5.6 foot outdoor dog house with roof and bowl,large dog house fence with side rails, heavy-duty chain link dog house","7.5 x 7.5 x 5.6 foot outdoor dog house with roof and bowl,large dog house fence with side rails, heavy-duty chain link dog house",7.5 x 7.5 x,5.0,18,8 sold,35,8.0,Alimentação,Cachorro
7/8/9.5inch dog tennis ball giant pet toys for dog chewing toy signature mega jumbo kids ball training supplies dropship plush,7/8/9.5inch dog tennis ball giant pet toys for dog chewing toy signature mega jumbo kids ball training supplies dropship plush,7/8/9.5inch dog tennis ball,4.6,401,"2,000+ sold",4954,2000.0,Brinquedos,Cachorro
8 speed color-changing luminescent led fiber cross strap usb pet mesh chest strap for going out,8 speed color-changing luminescent led fiber cross strap usb pet mesh chest strap for going out,8 speed color-changing luminescent,4.3,90,45 sold,74,45.0,Outros,Outros
"8-piece dog brush grooming set, pet self-cleaning set, with pet nail clippers and files, flea comb, pet shampoo bath brush, pet","8-piece dog brush grooming set, pet self-cleaning set, with pet nail clippers and files, flea comb, pet shampoo bath brush, pet",8-piece dog brush grooming,4.9,160,900+ sold,3171,900.0,Higiene,Cachorro
8/15/30pcs catnip mouse simulation plush pet chew toy funny in teractive cat toys,8/15/30pcs catnip mouse simulation plush pet chew toy funny in teractive cat toys,8/15/30pcs catnip mouse simulation,4.6,174,314 sold,134,314.0,Brinquedos,Gato
800m electric dog training collar remote control rechargeable dog bark collar waterproof anti barking device for all size dog,800m electric dog training collar remote control rechargeable dog bark collar waterproof anti barking device for all size dog,800m electric dog training,0.0,397,7 sold,50,7.0,Acessórios,Cachorro
800ml portable dog water bottle for big dogs pet outdoor travel hiking walking foldable drinking bowl golden retriever supplies,800ml portable dog water bottle for big dogs pet outdoor travel hiking walking foldable drinking bowl golden retriever supplies,800ml portable dog water,4.3,53,31 sold,27,31.0,Alimentação,Cachorro
800ml portable dog water bottle for small medium big dogs outdoor travel drinking bowl puppy cat feeder pet labrador accessories,800ml portable dog water bottle for small medium big dogs outdoor travel drinking bowl puppy cat feeder pet labrador accessories,800ml portable dog water,4.8,356,"2,000+ sold",4623,2000.0,Alimentação,Cachorro
8colours pet heart glasses pet fashion sunglasses pet grooming for pet dogs cat yorkie teddy chihuahua hair decor pet supplies,8colours pet heart glasses pet fashion sunglasses pet grooming for pet dogs cat yorkie teddy chihuahua hair decor pet supplies,8colours pet heart glasses,4.7,379,156 sold,201,156.0,Higiene,Cachorro
99 shapes splicing cat tunnel felt pom nest deformable kitten toy collapsible tube house diy interactive pet pusscat beds mats,99 shapes splicing cat tunnel felt pom nest deformable kitten toy collapsible tube house diy interactive pet pusscat beds mats,99 shapes splicing cat,4.9,97664,216 sold,792,216.0,Brinquedos,Gato
9pcs dog bite rope teeth grinding ball dog chew toy bite resistant rope knot teeth grinding cleaning pet training supplies,9pcs dog bite rope teeth grinding ball dog chew toy bite resistant rope knot teeth grinding cleaning pet training supplies,9pcs dog bite rope,4.9,24,327 sold,293,327.0,Brinquedos,Cachorro
"a mini cartoon cow plush toy for pet grinding teeth cleaning teeth play plush toy, there is no sound inside, suitable for pets t","a mini cartoon cow plush toy for pet grinding teeth cleaning teeth play plush toy, there is no sound inside, suitable for pets t",a mini cartoon cow,5.0,82,16 sold,14,16.0,Brinquedos,Outros
a plastic solid color bone pet dog slow food bowl for indoor use,a plastic solid color bone pet dog slow food bowl for indoor use,a plastic solid color,4.9,326,59 sold,16,59.0,Alimentação,Cachorro
abs plastic dog collar chain diamond inlay sparkle bulldog necklace cat collars pet accessories small medium large dogs golden,abs plastic dog collar chain diamond inlay sparkle bulldog necklace cat collars pet accessories small medium large dogs golden,abs plastic dog collar,4.4,159,"1,000+ sold",3023,1000.0,Acessórios,Cachorro
abs plastic with 4 way lock security flap door small pet supplies cat puppy safety gate for dog cat kitten dog cat flap door,abs plastic with 4 way lock security flap door small pet supplies cat puppy safety gate for dog cat kitten dog cat flap door,abs plastic with 4,4.9,146,700+ sold,567,700.0,Outros,Cachorro
abstract fantasy print pet poop bag holder dispenser without leash and poop bag can attached any dog leads,abstract fantasy print pet poop bag holder dispenser without leash and poop bag can attached any dog leads,abstract fantasy print pet,4.8,119,345 sold,150,345.0,Acessórios,Cachorro
adjustable dog bandana leather printed soft collar for dog pet supplies cat scarf collar for chihuahua puppy pet neckerchief,adjustable dog bandana leather printed soft collar for dog pet supplies cat scarf collar for chihuahua puppy pet neckerchief,adjustable dog bandana leather,4.1,141,88 sold,4661,88.0,Acessórios,Cachorro
adjustable dog car seat belt pet harness lead safety dog collar with nylon fabric tether for car travel supplies dog accessories,adjustable dog car seat belt pet harness lead safety dog collar with nylon fabric tether for car travel supplies dog accessories,adjustable dog car seat,4.7,586,14 sold,3,14.0,Acessórios,Cachorro
adjustable dog y harness breathable reflective puppy harness leash for small medium large dog chihuahua vest labrador pet suppli,adjustable dog y harness breathable reflective puppy harness leash for small medium large dog chihuahua vest labrador pet suppli,adjustable dog y harness,4.8,2381,600+ sold,773,600.0,Acessórios,Cachorro
adjustable grooming ring seatless hanging bracket dog harness for nail trimming handy sling pet holding rope pet supplies,adjustable grooming ring seatless hanging bracket dog harness for nail trimming handy sling pet holding rope pet supplies,adjustable grooming ring seatless,5.0,60,55 sold,46,55.0,Acessórios,Cachorro
adjustable harness dog reflective safety training walking chest vest leads collar for french bulldog pets dogs accessories,adjustable harness dog reflective safety training walking chest vest leads collar for french bulldog pets dogs accessories,adjustable harness dog reflective,2.4,157910,"1,000+ sold7 sold",1795,1007.0,Acessórios,Cachorro
adjustable leather pet dog collar neck strap supplies pu leather punk rivet spiked dog collar pet collars for small dog cat,adjustable leather pet dog collar neck strap supplies pu leather punk rivet spiked dog collar pet collars for small dog cat,adjustable leather pet dog,4.9,4797,28 sold24 sold,52,52.0,Acessórios,Cachorro
adjustable nylon dog collar durable basic dog collar for small large dogs french bulldog safety walking training pet supplies,adjustable nylon dog collar durable basic dog collar for small large dogs french bulldog safety walking training pet supplies,adjustable nylon dog collar,4.9,236,62 sold,26,62.0,Acessórios,Cachorro
adjustable pet cat dog car seat  belt pet seat vehicle dog harness lead clip safety lever traction dog collars dog accessoires,adjustable pet cat dog car seat  belt pet seat vehicle dog harness lead clip safety lever traction dog collars dog accessoires,adjustable pet cat dog,4.8,32808,"5,000+ sold",37683,5000.0,Acessórios,Cachorro
adjustable pet collar cute macron flower bow style cat necklace princess gift for puppy cat pet supplies dog collar,adjustable pet collar cute macron flower bow style cat necklace princess gift for puppy cat pet supplies dog collar,adjustable pet collar cute,0.0,7037,8 sold,7,8.0,Acessórios,Cachorro
adjustable pet collar nylon reflective mesh lined anti-suffocation p chain dog chain dog collar for medium & large dogs training,adjustable pet collar nylon reflective mesh lined anti-suffocation p chain dog chain dog collar for medium & large dogs training,adjustable pet collar nylon,4.9,177,79 sold,112,79.0,Acessórios,Cachorro
adjustable pet collars nylon puppy kitten collar strong and durable neck band suitable for small and medium dogs and cats,adjustable pet collars nylon puppy kitten collar strong and durable neck band suitable for small and medium dogs and cats,adjustable pet collars nylon,4.4,1531,700+ sold,192,700.0,Acessórios,Cachorro
adjustable pet nylon collar durable dog neck band comfortable kitten dog necklace solid colorful pet dog supplies accessories,adjustable pet nylon collar durable dog neck band comfortable kitten dog necklace solid colorful pet dog supplies accessories,adjustable pet nylon collar,4.9,110,111 sold,46,111.0,Acessórios,Cachorro
adjustable pet vest-style chest saddle bag cartoon rope traction dog travel supplies backpack harness set,adjustable pet vest-style chest saddle bag cartoon rope traction dog travel supplies backpack harness set,adjustable pet vest-style chest,4.5,73,21 sold,28,21.0,Acessórios,Cachorro
adjustable retractable car pet dog leash seat belt nylon reflective safety cushioning elastic for dog accessories supplies,adjustable retractable car pet dog leash seat belt nylon reflective safety cushioning elastic for dog accessories supplies,adjustable retractable car pet,0.0,9,5 sold,5,5.0,Acessórios,Cachorro
adjustable silicone dog muzzle mask mouth cover anti barking anti bite breathable pet mouth muzzle small large dog pet supplies,adjustable silicone dog muzzle mask mouth cover anti barking anti bite breathable pet mouth muzzle small large dog pet supplies,adjustable silicone dog muzzle,4.5,644,14 sold,6,14.0,Outros,Cachorro
adjustable width cat door holder latch fish shaped design fast flex latch strap door stopper pet supplies,adjustable width cat door holder latch fish shaped design fast flex latch strap door stopper pet supplies,adjustable width cat door,4.8,30,193 sold,93,193.0,Outros,Gato
affordable comfort dog cat pu leather collar adjustable pet accessories for small dogs puppy mascotas supplies collier chien,affordable comfort dog cat pu leather collar adjustable pet accessories for small dogs puppy mascotas supplies collier chien,affordable comfort dog cat,4.85,46924,262 sold81 sold,1286,343.0,Acessórios,Cachorro
all seasons available nest tent yurt shape cat kennel dog kennel pet,all seasons available nest tent yurt shape cat kennel dog kennel pet,all seasons available nest,4.6,11836,113 sold,129,113.0,Outros,Cachorro
animal hair brush dog grooming brush pet hair remover for matted long and short curly haired cats pet supplies dog accessories,animal hair brush dog grooming brush pet hair remover for matted long and short curly haired cats pet supplies dog accessories,animal hair brush dog,5.0,32,24 sold,184,24.0,Conforto,Cachorro
